team,team_folder,number,player,wikipedia_title,photo_url,avatar,status
United States,美国队,18,Max Arfsten,Max Arfsten,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Max_Arfsten_NYCFC_v_Columbus_10_May_2026-25.jpg/960px-Max_Arfsten_NYCFC_v_Columbus_10_May_2026-25.jpg,头像/美国队/Max Arfsten.png,exists
United States,美国队,19,Haji Wright,Haji Wright,https://upload.wikimedia.org/wikipedia/commons/c/c4/Haji_Wright_at_Antalyaspor_vs_Trabzonspor_20211211_%282%29_%28cropped%29_%28cropped%29.jpg,头像/美国队/Haji Wright.png,exists
United States,美国队,20,Folarin Balogun,Folarin Balogun,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Folarin_Balogun_USMNT_v_Belgium_Mar_28_2026-69_%28cropped%29.jpg/960px-Folarin_Balogun_USMNT_v_Belgium_Mar_28_2026-69_%28cropped%29.jpg,头像/美国队/Folarin Balogun.png,exists
United States,美国队,21,Timothy Weah,Timothy Weah,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Tim_Weah%2C_USMNT_v_Portugal_-_March_31_2026.jpg/960px-Tim_Weah%2C_USMNT_v_Portugal_-_March_31_2026.jpg,头像/美国队/Timothy Weah.png,exists
United States,美国队,22,Mark McKenzie,"Mark McKenzie (soccer, born 1999)",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Mark_McKenzie_USMNT_v_Belgium_Mar_28_2026-53_%28cropped%29.jpg/960px-Mark_McKenzie_USMNT_v_Belgium_Mar_28_2026-53_%28cropped%29.jpg,头像/美国队/Mark McKenzie.png,exists
United States,美国队,23,Joe Scally,Joe Scally,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Joe_Scally_USMNT_v_Belgium_Mar_28_2026-51_%28cropped%29.jpg/960px-Joe_Scally_USMNT_v_Belgium_Mar_28_2026-51_%28cropped%29.jpg,头像/美国队/Joe Scally.png,exists
United States,美国队,24,Matt Freese,Matt Freese,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Matt_Freese_NYCFC_v_Cincinnati_22_Apr_26-40_%28cropped%29.jpg/960px-Matt_Freese_NYCFC_v_Cincinnati_22_Apr_26-40_%28cropped%29.jpg,头像/美国队/Matt Freese.png,exists
United States,美国队,25,Chris Brady,Chris Brady (soccer),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Chris_Brady_Philadelphia_Chicago_10.26.25-026_%28cropped%29.jpg/960px-Chris_Brady_Philadelphia_Chicago_10.26.25-026_%28cropped%29.jpg,头像/美国队/Chris Brady.png,exists
United States,美国队,26,Alejandro Zendejas,Alejandro Zendejas,https://upload.wikimedia.org/wikipedia/commons/6/61/Alejandro_Zendejas.png,头像/美国队/Alejandro Zendejas.png,exists
Curaçao,库拉索队,1,Eloy Room,Eloy Room,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Room_Eloy_Columbus_Crew_SC_Meet_the_Team_2019.jpg/960px-Room_Eloy_Columbus_Crew_SC_Meet_the_Team_2019.jpg,头像/库拉索队/Eloy Room.png,exists
Curaçao,库拉索队,2,Shurandy Sambo,Shurandy Sambo,,,missing_photo
Curaçao,库拉索队,3,Juriën Gaari,Juriën Gaari,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Go_Ahead_Eagles_-_RKC_Waalwijk_-_52830811567_%28cropped%29.jpg/960px-Go_Ahead_Eagles_-_RKC_Waalwijk_-_52830811567_%28cropped%29.jpg,头像/库拉索队/Juriën Gaari.png,exists
Curaçao,库拉索队,4,Roshon van Eijma,Roshon van Eijma,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Roshon_van_Eijma_2025_profile_photo_%28cropped%29.png/960px-Roshon_van_Eijma_2025_profile_photo_%28cropped%29.png,头像/库拉索队/Roshon van Eijma.png,exists
Curaçao,库拉索队,5,Sherel Floranus,Sherel Floranus,https://upload.wikimedia.org/wikipedia/commons/b/b1/Sherel_Floranus_at_Antalyaspor_vs_Fatih_Karag%C3%BCmr%C3%BCk_SK_20220213.jpg,头像/库拉索队/Sherel Floranus.png,exists
Curaçao,库拉索队,6,Godfried Roemeratoe,Godfried Roemeratoe,,,missing_photo
Curaçao,库拉索队,7,Juninho Bacuna,Juninho Bacuna,https://upload.wikimedia.org/wikipedia/commons/8/8c/Juninho_bacuna-1531777726.jpeg,头像/库拉索队/Juninho Bacuna.png,exists
Curaçao,库拉索队,8,Livano Comenencia,Livano Comenencia,,,missing_photo
Curaçao,库拉索队,9,Jürgen Locadia,Jürgen Locadia,https://upload.wikimedia.org/wikipedia/commons/a/a3/J%C3%BCrgen_Locadia%2C_Persepolis_v_Havadar%2C_5_September_2022.jpg,头像/库拉索队/Jürgen Locadia.png,exists
Curaçao,库拉索队,10,Leandro Bacuna ( captain ),Leandro Bacuna,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Leandro_Bacuna.jpg/960px-Leandro_Bacuna.jpg,头像/库拉索队/Leandro Bacuna ( captain ).png,exists
Curaçao,库拉索队,11,Jeremy Antonisse,Jeremy Antonisse,,,missing_photo
Curaçao,库拉索队,12,Sontje Hansen,Sontje Hansen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Sontje_Hansen_16082025_%281%29.jpg/500px-Sontje_Hansen_16082025_%281%29.jpg,头像/库拉索队/Sontje Hansen.png,exists
Curaçao,库拉索队,13,Tyrese Noslin,Tyrese Noslin,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Tyrese_Noslin.jpg/960px-Tyrese_Noslin.jpg,头像/库拉索队/Tyrese Noslin.png,exists
Curaçao,库拉索队,14,Kenji Gorré,Kenji Gorré,https://upload.wikimedia.org/wikipedia/commons/b/b1/Kenji_Gorr%C3%A9_%282015%29.jpg,头像/库拉索队/Kenji Gorré.png,exists
Curaçao,库拉索队,15,Ar'jany Martha,Ar'jany Martha,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ar%27jany_Martha_18042026_%283%29.jpg/1280px-Ar%27jany_Martha_18042026_%283%29.jpg,头像/库拉索队/Ar'jany Martha.png,exists
Curaçao,库拉索队,16,Jearl Margaritha,Jearl Margaritha,,,missing_photo
Curaçao,库拉索队,17,Brandley Kuwas,Brandley Kuwas,https://upload.wikimedia.org/wikipedia/commons/5/54/Brandley_Kuwas.png,头像/库拉索队/Brandley Kuwas.png,exists
Curaçao,库拉索队,18,Armando Obispo,Armando Obispo,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Austria_U-18_vs._Netherlands_U-18_2017-03-23_%28060%29.jpg/960px-Austria_U-18_vs._Netherlands_U-18_2017-03-23_%28060%29.jpg,头像/库拉索队/Armando Obispo.png,exists
Curaçao,库拉索队,19,Gervane Kastaneer,Gervane Kastaneer,https://upload.wikimedia.org/wikipedia/commons/2/2d/Gervane-kastaneer.jpg,头像/库拉索队/Gervane Kastaneer.png,exists
Curaçao,库拉索队,20,Joshua Brenet,Joshua Brenet,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/PSV_Eindhoven%2C_Teamcamp_Bad_Erlach%2C_July_2014_%28076%29.jpg/960px-PSV_Eindhoven%2C_Teamcamp_Bad_Erlach%2C_July_2014_%28076%29.jpg,头像/库拉索队/Joshua Brenet.png,created
Curaçao,库拉索队,21,Tahith Chong,Tahith Chong,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Tahith_Chong_%2838487929362%29.jpg/960px-Tahith_Chong_%2838487929362%29.jpg,头像/库拉索队/Tahith Chong.png,exists
Curaçao,库拉索队,22,Kevin Felida,Kevin Felida,https://upload.wikimedia.org/wikipedia/commons/7/74/Kevin_felida-1571753982.jpg,头像/库拉索队/Kevin Felida.png,exists
Curaçao,库拉索队,23,Riechedly Bazoer,Riechedly Bazoer,https://upload.wikimedia.org/wikipedia/commons/f/f5/Go_Ahead_Eagles_-_AZ_-_53170906955_%28Riechedly_Bazoer%29.jpg,头像/库拉索队/Riechedly Bazoer.png,exists
Curaçao,库拉索队,24,Deveron Fonville,Deveron Fonville,,,missing_photo
Curaçao,库拉索队,25,Tyrick Bodak,Tyrick Bodak,,,missing_photo
Curaçao,库拉索队,26,Trevor Doornbusch,Trevor Doornbusch,https://upload.wikimedia.org/wikipedia/commons/1/1b/Austria_U-18_vs._Netherlands_U-18_2017-03-23_%28095%29_%28cropped%29.jpg,头像/库拉索队/Trevor Doornbusch.png,exists
Ecuador,厄瓜多尔队,1,Hernán Galíndez,Hernán Galíndez,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/HERN%C3%81N_GAL%C3%8DNDEZ.jpg/960px-HERN%C3%81N_GAL%C3%8DNDEZ.jpg,头像/厄瓜多尔队/Hernán Galíndez.png,exists
Ecuador,厄瓜多尔队,2,Félix Torres,"Félix Torres (footballer, born 1997)",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/SELECCI%C3%93N_ECUATORIANA_DE_F%C3%9ATBOL_SUB_20_%2832041005832%29.jpg/960px-SELECCI%C3%93N_ECUATORIANA_DE_F%C3%9ATBOL_SUB_20_%2832041005832%29.jpg,,error: 404 Client Error: Not Found for url: https://images.weserv.nl/?url=https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/SELECCI%C3%93N_ECUATORIANA_DE_F%C3%9ATBOL_SUB_20_%2832041005832%29.jpg/960px-SELECCI%C3%93N_ECUATORIANA_DE_F%C3%9ATBOL_SUB_20_%2832041005832%29.jpg&w=1400&fit=inside
Ecuador,厄瓜多尔队,3,Piero Hincapié,Piero Hincapié,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg/960px-Piero_Hincapi%C3%A9%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg,头像/厄瓜多尔队/Piero Hincapié.png,exists
Ecuador,厄瓜多尔队,4,Joel Ordóñez,Joel Ordóñez,https://upload.wikimedia.org/wikipedia/commons/1/19/JoelOrd%C3%B3%C3%B1ez.jpg,头像/厄瓜多尔队/Joel Ordóñez.png,exists
Ecuador,厄瓜多尔队,5,Jordy Alcívar,Jordy Alcívar,https://upload.wikimedia.org/wikipedia/commons/2/2f/SESI%C3%93N_NO._603_DEL_PLENO_DE_LA_ASAMBLEA_NACIONAL._QUITO%2C_25_DE_JUNIO_2019._%2848129379208%29_%28cropped%29.jpg,头像/厄瓜多尔队/Jordy Alcívar.png,exists
Ecuador,厄瓜多尔队,6,Willian Pacho,Willian Pacho,https://upload.wikimedia.org/wikipedia/commons/a/a4/Pacho_asse_psg_2425.png,头像/厄瓜多尔队/Willian Pacho.png,exists
Ecuador,厄瓜多尔队,7,Pervis Estupiñán,Pervis Estupiñán,https://upload.wikimedia.org/wikipedia/commons/f/f5/Pervis_Estupinan_00-00-54.40.png,头像/厄瓜多尔队/Pervis Estupiñán.png,exists
Ecuador,厄瓜多尔队,8,Anthony Valencia,Anthony Valencia,,,missing_photo
Ecuador,厄瓜多尔队,9,John Yeboah,John Yeboah,https://upload.wikimedia.org/wikipedia/commons/9/93/John_Yeboah_2020.png,头像/厄瓜多尔队/John Yeboah.png,exists
Ecuador,厄瓜多尔队,10,Kendry Páez,Kendry Páez,https://upload.wikimedia.org/wikipedia/commons/e/e2/Kendry_Paez_2023_Sudamericano_Sub_17_%28cropped%29.jpg,头像/厄瓜多尔队/Kendry Páez.png,exists
Ecuador,厄瓜多尔队,11,Kevin Rodríguez,"Kevin Rodríguez (footballer, born 2000)",,,missing_photo
Ecuador,厄瓜多尔队,12,Moisés Ramírez,Moisés Ramírez,,,missing_photo
Ecuador,厄瓜多尔队,13,Enner Valencia ( captain ),Enner Valencia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Enner_Valencia_CONTINUACI%C3%93N_DE_LA_SESI%C3%93N_N.%C2%BA_056_DEL_PLENO_DE_LA_ASAMBLEA_NACIONAL._ECUADOR%2C_09_DE_DICIEMBRE_DE_2025_%28cropped%29.jpg/960px-Enner_Valencia_CONTINUACI%C3%93N_DE_LA_SESI%C3%93N_N.%C2%BA_056_DEL_PLENO_DE_LA_ASAMBLEA_NACIONAL._ECUADOR%2C_09_DE_DICIEMBRE_DE_2025_%28cropped%29.jpg,头像/厄瓜多尔队/Enner Valencia ( captain ).png,exists
Ecuador,厄瓜多尔队,14,Alan Minda,Alan Minda,,,missing_photo
Ecuador,厄瓜多尔队,15,Pedro Vite,Pedro Vite,https://upload.wikimedia.org/wikipedia/commons/3/39/Inter_Miami_CF_3-1_UNAM_%286_August_2025%29_04_%28cropped%29.jpg,头像/厄瓜多尔队/Pedro Vite.png,exists
Ecuador,厄瓜多尔队,16,Jordy Caicedo,Jordy Caicedo,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/J._Kaisedo.jpg/960px-J._Kaisedo.jpg,头像/厄瓜多尔队/Jordy Caicedo.png,exists
Ecuador,厄瓜多尔队,17,Ángelo Preciado,Ángelo Preciado,https://upload.wikimedia.org/wikipedia/commons/f/f8/Angelo_Preciado.jpg,头像/厄瓜多尔队/Ángelo Preciado.png,exists
Ecuador,厄瓜多尔队,18,Denil Castillo,Denil Castillo,,,missing_photo
Ecuador,厄瓜多尔队,19,Gonzalo Plata,Gonzalo Plata,https://upload.wikimedia.org/wikipedia/commons/9/92/2022_FIFA_World_Cup_Qatar_0%E2%80%932_Ecuador_-_Plata.jpg,头像/厄瓜多尔队/Gonzalo Plata.png,exists
Ecuador,厄瓜多尔队,20,Nilson Angulo,Nilson Angulo,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Nilson_Angulo_RSC_Anderlecht_2025.jpg/960px-Nilson_Angulo_RSC_Anderlecht_2025.jpg,头像/厄瓜多尔队/Nilson Angulo.png,exists
Ecuador,厄瓜多尔队,21,Alan Franco,"Alan Franco (footballer, born 1998)",,,missing_photo
Ecuador,厄瓜多尔队,22,Gonzalo Valle,Gonzalo Valle,,,missing_photo
Ecuador,厄瓜多尔队,23,Moisés Caicedo,Moisés Caicedo,https://upload.wikimedia.org/wikipedia/commons/2/28/Moises_Caicedo_2022_%28cropped%29.jpg,头像/厄瓜多尔队/Moisés Caicedo.png,created
Ecuador,厄瓜多尔队,24,Jeremy Arévalo,Jeremy Arévalo,,,missing_photo
Ecuador,厄瓜多尔队,25,Jackson Porozo,Jackson Porozo,https://upload.wikimedia.org/wikipedia/commons/c/c4/Jackson_Porozo_2022.jpg,头像/厄瓜多尔队/Jackson Porozo.png,exists
Ecuador,厄瓜多尔队,26,Yaimar Medina,Yaimar Medina,,,missing_photo
Germany,德国队,1,Manuel Neuer,Manuel Neuer,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/20180602_FIFA_Friendly_Match_Austria_vs._Germany_Manuel_Neuer_850_0723.jpg/960px-20180602_FIFA_Friendly_Match_Austria_vs._Germany_Manuel_Neuer_850_0723.jpg,头像/德国队/Manuel Neuer.png,exists
Germany,德国队,2,Antonio Rüdiger,Antonio Rüdiger,https://upload.wikimedia.org/wikipedia/commons/0/08/2025_04_26_Final_de_la_Copa_del_Rey_-_54482387776_%28Elenco_do_Real_Madrid%29_%28Antonio_R%C3%BCdiger%29.jpg,头像/德国队/Antonio Rüdiger.png,exists
Germany,德国队,3,Waldemar Anton,Waldemar Anton,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Waldemar_Anton_%282025%29.jpg/960px-Waldemar_Anton_%282025%29.jpg,头像/德国队/Waldemar Anton.png,exists
Germany,德国队,4,Jonathan Tah,Jonathan Tah,https://upload.wikimedia.org/wikipedia/commons/0/0f/Jonathan_Tah_2019.jpg,头像/德国队/Jonathan Tah.png,exists
Germany,德国队,5,Aleksandar Pavlović,Aleksandar Pavlović (footballer),https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/FC_RB_Salzburg_gegen_FC_Bayern_M%C3%BCnchen_%282026-01-06_Testspiel%29_34.jpg/960px-FC_RB_Salzburg_gegen_FC_Bayern_M%C3%BCnchen_%282026-01-06_Testspiel%29_34.jpg,头像/德国队/Aleksandar Pavlović.png,exists
Germany,德国队,6,Joshua Kimmich ( captain ),Joshua Kimmich,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/2019-06-11_Fu%C3%9Fball%2C_M%C3%A4nner%2C_L%C3%A4nderspiel%2C_Deutschland-Estland_StP_2078_LR10_by_Stepro_%28cropped%29.jpg/960px-2019-06-11_Fu%C3%9Fball%2C_M%C3%A4nner%2C_L%C3%A4nderspiel%2C_Deutschland-Estland_StP_2078_LR10_by_Stepro_%28cropped%29.jpg,头像/德国队/Joshua Kimmich ( captain ).png,exists
Germany,德国队,7,Kai Havertz,Kai Havertz,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/1_kai_havertz_2026_%28cropped%29.jpg/960px-1_kai_havertz_2026_%28cropped%29.jpg,头像/德国队/Kai Havertz.png,exists
Germany,德国队,8,Leon Goretzka,Leon Goretzka,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/FC_Red_Bull_Salzburg_gegen_Bayern_M%C3%BCnchen_%282025-01-06_Testspiel%29_27.jpg/1280px-FC_Red_Bull_Salzburg_gegen_Bayern_M%C3%BCnchen_%282025-01-06_Testspiel%29_27.jpg,头像/德国队/Leon Goretzka.png,exists
Germany,德国队,9,Jamie Leweling,Jamie Leweling,https://upload.wikimedia.org/wikipedia/commons/a/a4/Jamie_leweling.jpg,头像/德国队/Jamie Leweling.png,exists
Germany,德国队,10,Jamal Musiala,Jamal Musiala,https://upload.wikimedia.org/wikipedia/commons/4/44/Jamal_Musiala_2022_%28cropped%29.jpg,头像/德国队/Jamal Musiala.png,exists
Germany,德国队,11,Nick Woltemade,Nick Woltemade,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Nick_Woltemade_24052026_%285%29.jpg/960px-Nick_Woltemade_24052026_%285%29.jpg,头像/德国队/Nick Woltemade.png,exists
Germany,德国队,12,Oliver Baumann,Oliver Baumann,https://upload.wikimedia.org/wikipedia/commons/b/b8/OliverBaumann_%28cropped%29.jpg,头像/德国队/Oliver Baumann.png,exists
Germany,德国队,13,Pascal Groß,Pascal Groß,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Pascal_Gross.jpg/960px-Pascal_Gross.jpg,头像/德国队/Pascal Groß.png,exists
Germany,德国队,14,Maximilian Beier,Maximilian Beier,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Maximilian_Beier_training_with_Borussia_Dortmund_%282026%29.jpg/960px-Maximilian_Beier_training_with_Borussia_Dortmund_%282026%29.jpg,头像/德国队/Maximilian Beier.png,exists
Germany,德国队,15,Nico Schlotterbeck,Nico Schlotterbeck,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2023-08-12_TSV_Schott_Mainz_gegen_Borussia_Dortmund_%28DFB-Pokal_2023-24%29_by_Sandro_Halank%E2%80%93069.jpg/1280px-2023-08-12_TSV_Schott_Mainz_gegen_Borussia_Dortmund_%28DFB-Pokal_2023-24%29_by_Sandro_Halank%E2%80%93069.jpg,头像/德国队/Nico Schlotterbeck.png,exists
Germany,德国队,16,Angelo Stiller,Angelo Stiller,https://upload.wikimedia.org/wikipedia/commons/4/4c/Angelo_Stiller_2023.jpg,头像/德国队/Angelo Stiller.png,exists
Germany,德国队,17,Florian Wirtz,Florian Wirtz,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Florian_Wirtz%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29_%28cropped%29.jpg/960px-Florian_Wirtz%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29_%28cropped%29.jpg,头像/德国队/Florian Wirtz.png,exists
Germany,德国队,18,Nathaniel Brown,Nathaniel Brown (footballer),,,missing_photo
Germany,德国队,19,Leroy Sané,Leroy Sané,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/FC_Red_Bull_Salzburg_gegen_Bayern_M%C3%BCnchen_%282025-01-06_Testspiel%29_22.jpg/960px-FC_Red_Bull_Salzburg_gegen_Bayern_M%C3%BCnchen_%282025-01-06_Testspiel%29_22.jpg,头像/德国队/Leroy Sané.png,exists
Germany,德国队,20,Nadiem Amiri,Nadiem Amiri,https://upload.wikimedia.org/wikipedia/commons/0/09/20161011_U21_AUT_GER_9328_%28cropped%29.jpg,头像/德国队/Nadiem Amiri.png,exists
Germany,德国队,21,Alexander Nübel,Alexander Nübel,https://upload.wikimedia.org/wikipedia/commons/0/0f/Alexander_nuebel.jpg,头像/德国队/Alexander Nübel.png,exists
Germany,德国队,22,David Raum,David Raum,https://upload.wikimedia.org/wikipedia/commons/a/a8/2023-10-04_Fu%C3%9Fball%2C_M%C3%A4nner%2C_UEFA_Champions_League%2C_RB_Leipzig_-_Manchester_City_FC_1DX_2658_%28cropped%29.jpg,头像/德国队/David Raum.png,exists
Germany,德国队,23,Felix Nmecha,Felix Nmecha,https://upload.wikimedia.org/wikipedia/commons/f/fd/Felix_Nmecha_2021.jpg,头像/德国队/Felix Nmecha.png,exists
Germany,德国队,24,Malick Thiaw,Malick Thiaw,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Malick_Thiaw_24052026_%284%29.jpg/1280px-Malick_Thiaw_24052026_%284%29.jpg,头像/德国队/Malick Thiaw.png,exists
Germany,德国队,25,Assan Ouédraogo,Assan Ouédraogo,,,missing_photo
Germany,德国队,26,Deniz Undav,Deniz Undav,https://upload.wikimedia.org/wikipedia/commons/a/a5/Deniz_undav.jpg,头像/德国队/Deniz Undav.png,exists
Ivory Coast,科特迪瓦队,1,Yahia Fofana,Yahia Fofana,https://upload.wikimedia.org/wikipedia/commons/1/1a/Fofana_asse_sco_2425.png,头像/科特迪瓦队/Yahia Fofana.png,exists
Ivory Coast,科特迪瓦队,2,Ousmane Diomande,Ousmane Diomande,https://upload.wikimedia.org/wikipedia/commons/0/08/%C3%89quipe_football_ivoirien_03_%28Ousmane_Diomande%29.jpg,头像/科特迪瓦队/Ousmane Diomande.png,exists
Ivory Coast,科特迪瓦队,3,Ghislain Konan,Ghislain Konan,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Joueur_ivoirien_02.jpg/960px-Joueur_ivoirien_02.jpg,头像/科特迪瓦队/Ghislain Konan.png,exists
Ivory Coast,科特迪瓦队,4,Jean Michaël Seri,Jean Michaël Seri,https://upload.wikimedia.org/wikipedia/commons/c/c3/Jean_Seri.jpg,头像/科特迪瓦队/Jean Michaël Seri.png,exists
Ivory Coast,科特迪瓦队,5,Wilfried Singo,Wilfried Singo,https://upload.wikimedia.org/wikipedia/commons/2/21/Singo_asse_asm_2425.png,头像/科特迪瓦队/Wilfried Singo.png,exists
Ivory Coast,科特迪瓦队,6,Seko Fofana,Seko Fofana,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Seko_Fofana.jpg/960px-Seko_Fofana.jpg,头像/科特迪瓦队/Seko Fofana.png,exists
Ivory Coast,科特迪瓦队,7,Odilon Kossounou,Odilon Kossounou,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Odilon_Kossounou%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg/960px-Odilon_Kossounou%2C_2022-07-31%2C_Saisoner%C3%B6ffnung_Bayer_04%2C_Leverkusen_%281%29.jpg,头像/科特迪瓦队/Odilon Kossounou.png,exists
Ivory Coast,科特迪瓦队,8,Franck Kessié ( captain ),Franck Kessié,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Franck_Yannick_Kessi%C3%A9.jpg/960px-Franck_Yannick_Kessi%C3%A9.jpg,头像/科特迪瓦队/Franck Kessié ( captain ).png,exists
Ivory Coast,科特迪瓦队,9,Ange-Yoan Bonny,Ange-Yoan Bonny,,,missing_photo
Ivory Coast,科特迪瓦队,10,Simon Adingra,Simon Adingra,https://upload.wikimedia.org/wikipedia/commons/4/40/Simon_Adingra_USG_2023.jpg,头像/科特迪瓦队/Simon Adingra.png,exists
Ivory Coast,科特迪瓦队,11,Yan Diomande,Yan Diomande,,,missing_photo
Ivory Coast,科特迪瓦队,12,Elye Wahi,Elye Wahi,https://upload.wikimedia.org/wikipedia/commons/d/dd/Elye_Wahi_2022.jpg,头像/科特迪瓦队/Elye Wahi.png,exists
Ivory Coast,科特迪瓦队,13,Christopher Opéri,Christopher Opéri,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Christopher_Op%C3%A9ri_21_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_20250731_%286%29.jpg/960px-Christopher_Op%C3%A9ri_21_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_20250731_%286%29.jpg,头像/科特迪瓦队/Christopher Opéri.png,exists
Ivory Coast,科特迪瓦队,14,Oumar Diakité,Oumar Diakité,https://upload.wikimedia.org/wikipedia/commons/7/7b/Diakite_asse_sr_2425.png,头像/科特迪瓦队/Oumar Diakité.png,exists
Ivory Coast,科特迪瓦队,15,Amad Diallo,Amad Diallo,https://upload.wikimedia.org/wikipedia/commons/1/19/Manchester_United_v_BSC_Young_Boys%2C_8_December_2021_%2817%29_%28cropped%29.jpg,头像/科特迪瓦队/Amad Diallo.png,exists
